raw,cell,condition,id,time,spindle_pole_a_vel,spindle_pole_b_vel,dist_centre_pole_a,dist_centre_pole_b,centre_cell_x,centre_cell_y,pole_a_x,pole_a_y,,,,,,pole_b_x,pole_b_y,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,12,0.732091221,0.375698609,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,15,0.541461089,0.375415917,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,18,1.038445045,0.62196052,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,21,0.662588275,0.394329952,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,24,0.597133337,0.704375058,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,27,0.709109379,0.648327078,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,30,0.36055898,0.465966737,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,33,0.784185706,0.662768604,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,36,0.562998421,0.534271259,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,39,0.721044304,0.772934164,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,42,0.503856241,0.704375058,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,45,0.557666667,0.648142817,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,48,0.677828313,0.618218588,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,51,0.923783585,0.805274418,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,54,0.820902281,0.39216054,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,57,1.072180126,1.328983446,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,60,1.778032496,2.02198596,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,63,1.390707773,1.234949032,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,66,1.382157934,1.427301611,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,69,1.21375565,1.580867975,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,72,1.181718005,1.115443609,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,75,0.963005711,1.238851081,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,78,1.272427776,1.338798176,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,81,1.038393899,1.05787108,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,84,1.325920226,1.115717258,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,87,1.314598587,1.612386258,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,90,1.160805324,0.695287071,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,93,1.579231459,1.905659699,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,96,0.801257692,0.919255738,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,99,0.69572608,0.62196052,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,102,0.328150711,0.125858827,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,105,0.25192812,0.125753286,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,108,0.554598754,0.598648942,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,111,0.541461089,0.851375684,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,114,0.844756901,0.806333058,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,117,1.905659699,2.175694883,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,120,1.831666667,2.207658287,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,123,2.30885313,3.090783737,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,126,2.675083737,2.926834164,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,129,3.026597668,3.154707681,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,132,3.432663656,3.703212449,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,135,3.266611989,3.378603344,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,138,2.707957205,2.635523667,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,141,2.800905191,2.829841181,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,144,3.299804388,2.987395782,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,147,2.427259749,2.410535602,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,150,2.442778586,2.90902857,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,153,2.797561101,3.227452694,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,156,2.468174427,2.55340979,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,159,1.637005735,1.473360369,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,162,2.166236368,2.197002048,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,165,2.23,2.888125209,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,168,1.133254948,1.211039682,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,171,1.101247474,1.015097149,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,174,1.435545618,1.422764016,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,177,2.083792723,1.86647371,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,180,1.692795846,1.524263392,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,183,1.211127344,0.988842309,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,186,1.478185111,1.478158163,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,189,0.923453061,0.928607679,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,192,0.164196698,0.202980295,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,195,0.453935996,0.48426462,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,198,1.500975424,1.832183063,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,201,3.743776821,4.34706739,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,204,4.494398613,5.614893815,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,207,3.351781898,3.671077983,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,210,2.002180839,2.181537939,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,213,1.601765276,1.492494593,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,216,1.070088262,1.496055629,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,11,219,0.60641689,0.957422582,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,-15,,,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,-12,0.289830794,0.62311761,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,-9,0.618218588,0.857726776,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,-6,1.087443076,1.464218715,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,-3,1.859123151,1.570953461,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,0,0.677847902,0.574484503,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,3,0.168762818,0.251611915,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,6,0.492428224,0.721081056,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,9,0.481225288,0.143482481,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,12,0.355832982,0.355982053,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,15,0.089144701,0.143759831,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,18,0.356280164,0.479532295,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,21,0.08899563,0.367082491,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,24,0.164277543,0.405895033,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,27,0.232037593,0.214354328,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,30,0.340394706,0.178140082,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,33,0.687108596,0.484593415,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,36,0.517666667,0.797337305,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,39,0.534420247,0.453935996,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,42,0.337997041,0.143482481,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,45,0.423293174,0.254927659,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,48,0.367082491,0.14329767,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,51,0.199066711,0.159333333,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,54,0.289830794,0.321167315,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,57,0.164277543,0.25192812,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,60,0.214354328,0.079666667,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,63,0.119333333,0.11266568,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,66,0.25192812,0.321001904,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,69,0.056333333,0.143759831,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,72,0.37778683,0.574207183,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,75,0.232037593,0.202980295,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,78,0.164277543,0.143759831,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,81,0.638566537,0.367082491,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,84,0.056333333,0.178140082,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,87,0.340277664,0.278666667,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,90,0.360522152,0.339965521,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,93,0.439792502,0.342620619,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,96,0.570035574,0.478,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,99,0.598648942,0.562856998,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,102,0.831425149,0.876,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,105,0.637,0.125858827,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,108,0.464532501,1.171689426,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,111,0.919125792,0.797320652,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,114,0.629609491,0.801257692,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,117,0.756666667,0.667678649,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,120,0.696284265,0.726588757,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,123,0.622003215,0.574207183,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,126,1.015332458,0.876897625,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,129,1.463910478,1.338490775,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,132,0.855110454,1.027745375,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,135,0.968858033,1.053957305,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,138,1.499455309,0.956489531,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,141,0.570035574,0.957547388,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,144,0.570175217,0.641962443,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,147,0.202980295,0.079666667,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,150,0.266986683,0.367118661,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,153,0.562998421,0.481225288,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,156,0.199,0.289830794,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,159,0.42901813,0.392465144,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,162,0.238666667,0.25192812,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,165,0.11266568,0.398,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,168,0.232494922,0.039666667,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,12,171,0.303449245,0.466080584,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,-15,,,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,-12,0.164196698,0.164196698,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,-9,0.423324409,0.423324409,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,-6,0.492670726,0.492670726,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,-3,0.61942554,0.61942554,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,0,0.214354328,0.214354328,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,3,0.125858827,0.125858827,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,6,0.464532501,0.464532501,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,9,0.08899563,0.08899563,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,12,0.859682758,0.859682758,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,15,1.362012645,1.362012645,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,18,1.274960958,1.274960958,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,21,1.641756004,1.641756004,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,24,2.386782725,2.386782725,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,27,1.70977068,1.70977068,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,30,1.060275017,1.060275017,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,33,0.768938373,0.768938373,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,36,1.071957296,1.071957296,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,39,0.089144701,0.089144701,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,42,0.267135629,0.267135629,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,45,0.242269363,0.242269363,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,48,0.760901366,0.760901366,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,51,0.143759831,0.143759831,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,54,0.629314354,0.629314354,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,57,0.415824349,0.415824349,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,60,0.492428224,0.492428224,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,63,0.20291487,0.20291487,,,,,,,,,,,,,,,,,,
2010.08.06_hela_gfp-tub_rfp-h2b_rap1_stlc_vox-40x,cell_2,rap1_stlc,13,66,0.39216054,0.39216054,,,,,,,,,,,,,,,,,,
